"x"
"aKIKO.3.0.p.rep1" 1.03579678215228
"aKIKO.7.0.n.rep2" 1.01451264297829
"aKIKO.3.0.n.rep1" 0.987403422723101
"aKIKO.28.0.n.rep2" 0.975752495587853
"aKIKO.14.0.p.rep2" 1.066491630878
"aKIKO.7.0.n.rep1" 0.861134916571224
"aTreg.nan.nan.rep1" 1.0939976273177
"aKIKO.14.0.n.rep2" 0.91060327429363
"aKIKO.0.0.p.rep2" 0.912434557292101
"aKIKO.28.0.n.rep1" 1.07874709694363
"aKIKO.0.0.n.rep1" 0.92462168125762
"aTreg.nan.nan.rep2" 0.984945880374744
"aKIKO.3.0.p.rep2" 1.02180947741221
"aKIKO.28.0.p.rep1" 1.06055931221559
"aKIKO.0.0.n.rep2" 1.09666953063171
"aKIKO.3.0.n.rep2" 0.88145486188116
"aKIKO.28.0.p.rep2" 0.993081651138818
"aKIKO.0.0.p.rep1" 1.05695762243566
"aKIKO.7.0.p.rep2" 1.13274438472755
"aKIKO.14.0.p.rep1" 0.836841855606362
"aKIKO.7.0.p.rep1" 1.16789774555359
"aKIKO.14.0.n.rep1" 1.09210225730584
