"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Gm6085" 214.367288675386 -0.231806485630168 0.409486251400089 -0.566091009985292 0.571331914308794 0.999724129644385
"U6" 153.354884984172 -0.178538149806678 0.458904731435552 -0.389052754475144 0.697237122008928 0.999724129644385
"Gm6123" 33.9652949789778 0.399509190177131 0.905364484288917 0.441268900105916 0.659018338092143 0.999724129644385
"Mrpl15" 4718.6643649866 -0.0231371718812768 0.205066619822978 -0.112827586962957 0.910167246755214 0.999724129644385
"Gm37144" 440.550369510161 -0.269252702607856 0.345003860254902 -0.780433883867044 0.435135529981248 0.999724129644385
"Lypla1" 4767.85140518426 0.502042723292963 0.841000200636854 0.596959100500555 0.5505346873644 0.999724129644385
"Tcea1" 3462.56987538253 0.221392687182892 0.236476612027485 0.936213882991353 0.349163076636925 0.999724129644385
"Gm37277" 15.1724951850833 0.51442017886369 1.55180388372935 0.331498190111122 0.740268207861277 0.999724129644385
"Rgs20" 65.4184671872044 0.416883584287156 0.848765038008975 0.491164887358082 0.623309831115288 0.999724129644385
"Atp6v1h" 5924.7559885601 0.1298478523326 0.206959508375131 0.627407038951987 0.530392454877243 0.999724129644385
"4732440D04Rik" 210.254605959421 -0.179683840342289 0.413983854975547 -0.434035864400805 0.664262397557058 0.999724129644385
"Rb1cc1" 4889.81419681202 0.31670562337897 0.237221002972621 1.335065695745 0.181854845729832 0.999724129644385
"Gm37108" 355.008822155385 -0.0161641571211771 0.356952548295003 -0.0452837700651972 0.963881123779009 0.999724129644385
"ENSMUSG00000120372" 196.227405745685 -0.393469476967244 0.439946741352412 -0.894357066397866 0.371130876001883 0.999724129644385
"Pcmtd1" 3572.20907667036 0.328973449622492 0.282981230920098 1.16252745297931 0.245021279983706 0.999724129644385
"Gm38372" 151.641065296757 0.066000438585955 0.484776268283215 0.136146183103576 0.891705718561263 0.999724129644385
"Gm9826" 23.3562549920189 -0.167953984273549 1.08811914631171 -0.154352567770584 0.877331750811804 0.999724129644385
"Gm26901" 53.4858276199496 -0.165164339002459 0.724545038683464 -0.227955931217983 0.819680500344431 0.999724129644385
"Sntg1" 36.8831470367198 0.122176025016937 0.847181729846261 0.144214659868914 0.885330965055191 0.999724129644385
"Gm38259" 27.2712700477015 -0.435805000077418 0.974476051541639 -0.447219815600359 0.654716355387225 0.999724129644385
"Gm15452" 27.8261355942452 0.698264831531088 0.975102398304715 0.716093851009977 0.473933400362747 0.999724129644385
"ENSMUSG00002075967" 28.5317483742982 -0.666942295150175 0.975927010703876 -0.683393622509895 0.494358148828381 0.999724129644385
"Rrs1" 3236.57671087041 0.199898004072181 0.218113592474187 0.916485771494681 0.359412166864718 0.999724129644385
"Mybl1" 29.8127445079739 0.318728995963558 0.933571041769187 0.341408400328638 0.732796152057599 0.999724129644385
"Vcpip1" 3628.7599805832 0.11080719622688 0.229263927088664 0.48331718658918 0.628870538733425 0.999724129644385
"Sgk3" 446.3852504726 0.185328173326674 0.319810514894823 0.579493683588308 0.562256107400106 0.999724129644385
"Snhg6" 400.643648605629 -0.0841540805591238 0.325854578679548 -0.258256553890202 0.796208914104735 0.999724129644385
"Mcmdc2" 92.3133872725888 -0.16687749395067 0.577357687710966 -0.2890365842573 0.77255338157734 0.999724129644385
"Cops5" 3696.08209734488 0.0944635764512296 0.204354552723511 0.462253349349342 0.643899649427121 0.999724129644385
"Cspp1" 1445.65218441417 0.160568573447357 0.267120145454761 0.601109935658336 0.547766766170379 0.999724129644385
