"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"0610009B22Rik" 22.701771379843 -0.112252265267409 0.288350733824671 -0.389290721679462 0.697061099092826 0.999912718747615
"0610010K14Rik" 251.326880997879 0.172305680848741 0.0951025206777535 1.81178878983223 0.0700188379128477 0.999912718747615
"0610012G03Rik" 202.828624619243 0.127295236859317 0.113978297396841 1.11683750123157 0.26406381119018 0.999912718747615
"0610030E20Rik" 103.331153384506 -0.175313572511351 0.141028159887551 -1.24311040185972 0.213827153224782 0.999912718747615
"1110004F10Rik" 319.950831323704 0.0306621475116837 0.0845342274981801 0.362718728485971 0.71681500786583 0.999912718747615
"1110008P14Rik" 156.252709541831 -0.0345297369717512 0.121814243216286 -0.283462229539467 0.776822531227342 0.999912718747615
"1110012L19Rik" 34.264677774621 -0.0773722200732472 0.233379415444133 -0.331529753496056 0.74024437046464 0.999912718747615
"1110032A03Rik" 18.5057391537542 -0.182972650010776 0.344334341833991 -0.531380776707396 0.595154939875508 0.999912718747615
"1110032F04Rik" 32.4229321242035 -0.356135058206208 0.247818854659073 -1.43707813796552 0.150695792397422 0.999912718747615
"1110038F14Rik" 175.44850138068 0.0471048416005338 0.114745670089227 0.410515199082498 0.681428056322127 0.999912718747615
"1110059E24Rik" 56.4860727352831 0.0123490491154935 0.187936794147373 0.065708522759039 0.947609886899613 0.999912718747615
"1110059G10Rik" 70.030855504295 0.00733436641749534 0.177940402672413 0.0412181062161462 0.967122019265222 0.999912718747615
"1110065P20Rik" 35.9759539397816 -0.0250631010226381 0.240582542676458 -0.104176723480488 0.917029105420652 0.999912718747615
"1190007I07Rik" 78.2645347213233 -0.0928570949154659 0.161130028313959 -0.576286716306755 0.564421400078845 0.999912718747615
"1500011B03Rik" 69.507537950266 0.0135265382617051 0.171817128158838 0.0787263668451047 0.937250272854497 0.999912718747615
"1600002K03Rik" 56.4739256041233 0.341705875735583 0.189572235249393 1.80251013702534 0.0714651812693769 0.999912718747615
"1600012H06Rik" 30.4244608682445 0.0384436970173009 0.25159891990725 0.152797543930128 0.878557934651499 0.999912718747615
"1600014C10Rik" 93.2768712249865 -0.000484910383869572 0.143990131275752 -0.00336766401678552 0.99731299795399 0.999912718747615
"1700017B05Rik" 25.2229540858999 0.28008714267964 0.292246187718787 0.958394512742634 0.337863861162564 0.999912718747615
"1700021F05Rik" 43.4094500459953 0.0406425974239552 0.212960069644265 0.190846093785778 0.84864617470371 0.999912718747615
"1700025G04Rik" 71.0174251390085 -0.203239341140833 0.167256713528428 -1.21513413036355 0.224314938089838 0.999912718747615
"1700037C18Rik" 23.2898238617889 -0.136591558395395 0.293686092164642 -0.465093724352533 0.641864339926848 0.999912718747615
"1700037H04Rik" 27.859245900724 -0.0841592353935163 0.273342819778829 -0.307888955933111 0.758166829747396 0.999912718747615
"1700056E22Rik" 21.7178886539666 0.753075988148792 0.324174837568047 2.32305503350708 0.0201761961860869 0.999912718747615
"1700094D03Rik" 16.2413426856818 0.120386111785218 0.350509705277593 0.343460138114794 0.731252324109567 0.999912718747615
"1700123O20Rik" 112.246832250535 -0.080512364065964 0.136241595889887 -0.590952884396891 0.554551990293246 0.999912718747615
