"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"0610010K14Rik" 151.71499030146 -0.000375330297015134 0.128883448670844 -0.00291216832638992 0.997676429138175 0.999993958184227
"0610012G03Rik" 121.497594944031 -0.028966339466402 0.156135637408797 -0.185520358754241 0.852820913448443 0.999993958184227
"0610030E20Rik" 61.8677119902069 -0.245285909540863 0.196781462766581 -1.24648890242176 0.212584960912802 0.999993958184227
"1110004F10Rik" 231.458467668447 -0.0148984092451097 0.119656201294889 -0.124510130556401 0.900911379773172 0.999993958184227
"1110008P14Rik" 173.782686397327 -0.0514654632311356 0.134645359553635 -0.382229758246029 0.702290950696398 0.999993958184227
"1110012L19Rik" 35.2596610094876 -0.00125046678985364 0.237279151728526 -0.00527002385478989 0.995795148794871 0.999993958184227
"1110038F14Rik" 115.98312650408 -0.169656641280992 0.144363652828797 -1.17520330053015 0.239913390101896 0.999993958184227
"1110059E24Rik" 52.1960595212945 0.0628373878433032 0.20015461756931 0.313944232745685 0.753563394603179 0.999993958184227
"1110059G10Rik" 64.0422699920042 0.0757656030016386 0.176602654949881 0.429017349841883 0.667910598567953 0.999993958184227
"1110065P20Rik" 36.5576109172869 -0.0242964258333456 0.235047070365922 -0.103368341479521 0.917670637360057 0.999993958184227
"1190007I07Rik" 46.8540662302809 0.229785849572577 0.253435738203121 0.906682898007108 0.364574509763774 0.999993958184227
"1500009L16Rik" 41.2040872412602 0.406279128570466 0.247939238327242 1.63862376649814 0.101291639508349 0.999993958184227
"1500011B03Rik" 64.0081236819384 0.146829982229707 0.208161537353575 0.705365573757781 0.480582762305195 0.999993958184227
"1600002K03Rik" 56.622389635616 0.0165303132346563 0.197650158698242 0.0836342016800179 0.933347273178678 0.999993958184227
"1600014C10Rik" 102.09979791243 0.043469126736168 0.187265906841058 0.232125150111079 0.816440811340674 0.999993958184227
"1700012B07Rik" 44.638774234451 0.74283582931136 0.243784414800396 3.04710139046244 0.00231059757337564 0.245564086166249
"1700017B05Rik" 26.9897997629408 0.0907014183507052 0.265679312045628 0.341394358681296 0.73280672141412 0.999993958184227
"1700021F05Rik" 26.7781448444094 -0.187390896150623 0.265732132837205 -0.705187190385529 0.480693751879318 0.999993958184227
"1700123O20Rik" 90.3471966810099 -0.129558426491665 0.162536718816113 -0.79710250973038 0.425391498901306 0.999993958184227
"1810013L24Rik" 49.8779103936433 -0.2144700079914 0.198230042115141 -1.08192484702609 0.279285923173501 0.999993958184227
"1810030O07Rik" 59.9046127326588 0.101206556071104 0.181008420617448 0.55912623139781 0.576075573662111 0.999993958184227
"1810037I17Rik" 485.437521714678 0.000327637012193988 0.105345333225388 0.00311012364917014 0.997518484358703 0.999993958184227
"1810058I24Rik" 231.974679736424 0.0575508986126 0.115605100651152 0.497823178116201 0.618608677699031 0.999993958184227
"2210016F16Rik" 88.5205214241884 -0.193836910539155 0.175485784476425 -1.1045732913209 0.269344529492145 0.999993958184227
"2210016L21Rik" 82.7423666567318 -0.139524923323498 0.182466392507217 -0.764660940605706 0.44447347058911 0.999993958184227
"2300009A05Rik" 54.6976817393153 0.356821459287859 0.215143746060087 1.65852582667313 0.0972113790691332 0.999993958184227
"2310009A05Rik" 106.695286209534 0.0523902156224513 0.14091917329406 0.371774928831915 0.710060431747718 0.999993958184227
"2310009B15Rik" 35.9073312760659 0.184477573835641 0.24459289207581 0.754222955009108 0.450715356108026 0.999993958184227
"2310011J03Rik" 86.5794221291064 0.238410088756111 0.167091300186468 1.42682526552881 0.153630266672158 0.999993958184227
"2310033P09Rik" 76.87866770924 -0.0648959500360635 0.164688966933878 -0.394051594616651 0.693542947481213 0.999993958184227
"2310039H08Rik" 41.4868488937905 0.0192180035581186 0.224439857584712 0.0856265182349128 0.931763317370896 0.999993958184227
"2410002F23Rik" 29.1694656646187 0.0473647679733252 0.265258373765879 0.178560877460291 0.858282515963676 0.999993958184227
"2410004B18Rik" 64.6337990241064 0.0225651317253539 0.186631041003335 0.120907709693108 0.903764135522569 0.999993958184227
"2510002D24Rik" 77.4198040787425 0.174296815512084 0.18187914608468 0.958311160263172 0.337905877852722 0.999993958184227
"2510039O18Rik" 49.9923317459581 0.253414211224137 0.209876226433836 1.20744600534366 0.227260427294708 0.999993958184227
"2610001J05Rik" 62.4525879847087 0.0405863676747611 0.19714983791133 0.205865589871879 0.836895904997189 0.999993958184227
"2610002M06Rik" 58.0231862041901 -0.0987538100809067 0.206422136773703 -0.478407072150255 0.632360501020659 0.999993958184227
"2610507B11Rik" 65.2775776596381 -0.0824457687318562 0.180754732231733 -0.456119558884677 0.648304006152462 0.999993958184227
"2700062C07Rik" 40.3360164878868 -0.0456216379296988 0.215827093963218 -0.211380494876485 0.832590375716074 0.999993958184227
"2810004N23Rik" 87.1114139084901 -0.0228899848605479 0.17243170911165 -0.132748117956232 0.894392586961903 0.999993958184227
"3110009E18Rik" 27.8163530206125 0.28877541086236 0.272520277246282 1.0596474280018 0.289305028146556 0.999993958184227
"3110040N11Rik" 32.5129799532485 0.650481019160106 0.261489586863009 2.48759817537546 0.0128608951224507 0.617817615690035
"3830406C13Rik" 102.13857870181 0.0976390220951483 0.151925761002716 0.642675879658109 0.520434435243354 0.999993958184227
"4833420G17Rik" 96.663830976029 0.0209691826544069 0.158806008142237 0.132042753921662 0.894950475049215 0.999993958184227
"4833439L19Rik" 29.449813032427 -0.0640020863335148 0.258708615127323 -0.247390626330771 0.804605927881121 0.999993958184227
"4921524J17Rik" 127.60887895222 0.227218620315424 0.136920504368128 1.65949301285451 0.0970164874508874 0.999993958184227
"4930453N24Rik" 102.303290734563 0.00581341489030292 0.153696666118441 0.0378239491923853 0.969828049338178 0.999993958184227
"4930503L19Rik" 61.8479193409898 -0.444053454251878 0.212071283280278 -2.0938877125811 0.0362699841003285 0.884514274818667
"4930523C07Rik" 358.270020734969 0.257707556704147 0.136573589024726 1.8869501676308 0.0591670285212431 0.999993958184227
"4931406P16Rik" 41.8460871622162 0.238546163045545 0.253444457119612 0.941216729521783 0.346593805210952 0.999993958184227
"4932438A13Rik" 142.423418962255 -0.0262854175522032 0.147215710775141 -0.178550355894772 0.858290778194305 0.999993958184227
"4932438H23Rik" 39.5252095278437 -0.537875230355024 0.231131512209871 -2.32713932086692 0.0199578513112737 0.747561541529264
"4933434E20Rik" 72.4124302218495 0.100222600383858 0.174672660501722 0.573773824111819 0.566120864107529 0.999993958184227
"8030462N17Rik" 25.5969184750228 0.151464800918761 0.275102966042173 0.550574946892946 0.581925086934723 0.999993958184227
"9130401M01Rik" 73.3138998058913 -0.0449372482660072 0.175696313774868 -0.255766596922395 0.798131067964913 0.999993958184227
"9530068E07Rik" 45.658672857164 0.0237371685109756 0.213299288456349 0.111285736969691 0.911389765397515 0.999993958184227
"9930021J03Rik" 56.7110303403873 0.063541819157027 0.202284202407392 0.314121510235666 0.753428752984924 0.999993958184227
"9930022D16Rik" 30.9377295717186 0.023920980457601 0.246921498213242 0.0968768642289011 0.922824182042039 0.999993958184227
"9930111J21Rik2" 357.096099054747 -0.228717559561501 0.120562486978435 -1.8970872722824 0.0578164207464876 0.999993958184227
"A430005L14Rik" 53.1116379231487 -0.0525871281974796 0.205865201947346 -0.255444473859792 0.798379824638205 0.999993958184227
"A630001G21Rik" 45.0595844923765 -0.139185279177825 0.208994563955788 -0.665975595457448 0.50542669942109 0.999993958184227
"AB124611" 28.3897510882362 0.135308982441345 0.330168780199098 0.409817616189364 0.681939742620796 0.999993958184227
"AI413582" 94.7087297233184 -0.0881366568028243 0.174642834317907 -0.5046680394707 0.613792012558595 0.999993958184227
"AI467606" 179.830092695672 0.184935988045052 0.139531871742124 1.32540319094151 0.185037459230528 0.999993958184227
"AI837181" 76.0750952852429 -0.0615730781248335 0.170077196265875 -0.362030180863157 0.717329476964312 0.999993958184227
